age,species
22,animal_dragon
22,animal_other
23,animal_otherfeline
23,animal_wolf
23,animal_husky
35,animal_otherfeline
35,animal_squirrel
19,animal_otherbear
19,animal_rat
25,animal_otherfox
25,animal_raptor
25,animal_otherbird
25,animal_griffin
24,animal_raptor
23,animal_dragon
23,animal_horse
21,animal_arcticfox
25,animal_wolf
26,animal_other
27,animal_otherfeline
27,animal_other
23,animal_othermusteloid
28,animal_otherfox
30,animal_wolf
21,animal_tiger
21,animal_panther
21,animal_otherfeline
23,animal_redfox
26,animal_otherfeline
18,animal_dragon
21,animal_deer
31,animal_rat
31,animal_rabbit
31,animal_kangaroo
31,animal_wolf
31,animal_husky
38,animal_collie
38,animal_otherfeline
25,animal_jackal
27,animal_griffin
32,animal_otherfox
32,animal_kangaroo
20,animal_rabbit
27,animal_other
27,animal_othermustelid
31,animal_arcticfox
22,animal_rabbit
24,animal_cougar
24,animal_otherfeline
24,animal_deer
17,animal_wolf
17,animal_husky
26,animal_hyaena
25,animal_dragon
24,animal_othercanine
24,animal_lizard
31,animal_otherfeline
31,animal_riverotter
19,animal_wolf
17,animal_greyfox
17,animal_rabbit
23,animal_redfox
22,animal_polarbear
30,animal_lizard
19,animal_raccoon
36,animal_arcticfox
36,animal_othermustelid
25,animal_redfox
21,animal_brownbear
21,animal_grizzlybear
24,animal_wolf
17,animal_wolf
26,animal_other
15,animal_wolf
27,animal_wolf
20,animal_otherungulate
20,animal_other
24,animal_other
20,animal_dragon
16,animal_otherfox
26,animal_wolf
26,animal_greyfox
26,animal_snowleopard
24,animal_deer
24,animal_redpanda
23,animal_otherfeline
26,animal_wolf
22,animal_wolf
22,animal_domesticcat
22,animal_rabbit
18,animal_arcticfox
18,animal_snowleopard
31,animal_lion
21,animal_wolf
21,animal_otherdog
21,animal_deer
18,animal_wolf
18,animal_otherfox
18,animal_other
23,animal_otherfox
21,animal_other
24,animal_germanshepherd
24,animal_otherdog
24,animal_cougar
24,animal_dragon
24,animal_lizard
24,animal_lizard
24,animal_horse
24,animal_other
24,animal_redfox
24,animal_kitsune
24,animal_other
23,animal_wolf
19,animal_wolf
27,animal_jackal
20,animal_kitsune
22,animal_bat
18,animal_domesticcat
27,animal_wolf
27,animal_arcticfox
21,animal_othercanine
20,animal_otherreptile
20,animal_otherbird
17,animal_otherfox
24,animal_redfox
29,animal_wolf
29,animal_domesticcat
27,animal_wolf
27,animal_otherdog
27,animal_othermarsupial
30,animal_deer
30,animal_other
24,animal_wolf
24,animal_other
19,animal_riverotter
22,animal_seaotter
39,animal_lion
20,animal_redfox
20,animal_coyote
20,animal_badger
15,animal_coyote
15,animal_dragon
18,animal_tiger
29,animal_dragon
27,animal_dragon
23,animal_dragon
23,animal_other
20,animal_wolf
20,animal_lizard
21,animal_wolf
21,animal_arcticfox
24,animal_redfox
24,animal_brownbear
22,animal_wolf
22,animal_otherfox
27,animal_rat
21,animal_other
17,animal_dragon
30,animal_lemur
0,animal_wolf
26,animal_tiger
30,animal_domesticcat
25,animal_tiger
22,animal_redfox
22,animal_tiger
26,animal_redfox
30,animal_wolf
30,animal_dragon
30,animal_other
30,animal_hyaena
25,animal_tiger
33,animal_wolf
33,animal_dragon
22,animal_wolf
22,animal_griffin
24,animal_other
41,animal_wolf
19,animal_lion
22,animal_wolf
25,animal_mouse
25,animal_rat
23,animal_wolf
23,animal_otherfox
23,animal_othercanine
23,animal_lion
23,animal_dragon
23,animal_other
23,animal_bat
29,animal_other
25,animal_othercanine
26,animal_snowleopard
27,animal_othercanine
22,animal_wolf
22,animal_domesticcat
29,animal_otherdog
29,animal_domesticcat
29,animal_otherfeline
29,animal_dragon
29,animal_otherreptile
29,animal_other
25,animal_domesticcat
35,animal_tiger
23,animal_husky
23,animal_otherdog
16,animal_otherreptile
16,animal_raccoon
35,animal_redfox
31,animal_husky
27,animal_tiger
27,animal_redpanda
27,animal_tiger
17,animal_wolf
17,animal_domesticcat
22,animal_other
25,animal_other
25,animal_othermarsupial
25,animal_othercanine
1,animal_riverotter
29,animal_germanshepherd
29,animal_tiger
31,animal_redfox
31,animal_rabbit
24,animal_redfox
23,animal_wolf
24,animal_husky
34,animal_horse
27,animal_other
27,animal_kangaroo
32,animal_redfox
24,animal_wolf
24,animal_kitsune
24,animal_hyaena
20,animal_domesticcat
26,animal_otherfeline
26,animal_other
2,animal_collie
19,animal_greyfox
18,animal_redfox
14,animal_domesticcat
25,animal_othermarsupial
16,animal_wolf
24,animal_domesticcat
24,animal_greyfox
17,animal_riverotter
22,animal_raptor
31,animal_tiger
31,animal_dinosaur
21,animal_dragon
21,animal_otherreptile
21,animal_other
31,animal_raccoon
19,animal_wolf
19,animal_other
30,animal_otherdog
20,animal_bat
22,animal_other
26,animal_other
28,animal_rabbit
17,animal_husky
22,animal_other
18,animal_redfox
18,animal_husky
18,animal_dragon
18,animal_other
24,animal_redfox
29,animal_other
19,animal_bat
22,animal_otherreptile
21,animal_domesticcat
21,animal_other
21,animal_hyaena
20,animal_kitsune
20,animal_otherfox
23,animal_dragon
23,animal_skunk
23,animal_otherungulate
23,animal_other
24,animal_panther
19,animal_domesticcat
32,animal_husky
32,animal_dragon
29,animal_rabbit
23,animal_redfox
23,animal_husky
30,animal_tiger
39,animal_leopard
19,animal_redfox
19,animal_greyfox
19,animal_arcticfox
19,animal_kitsune
19,animal_otherfox
29,animal_redfox
29,animal_grizzlybear
28,animal_wolf
28,animal_other
29,animal_wolf
29,animal_otherdog
29,animal_snowleopard
25,animal_redfox
23,animal_domesticcat
31,animal_wolf
31,animal_otherdog
31,animal_other
21,animal_lion
21,animal_raccoon
21,animal_deer
31,animal_snowleopard
31,animal_other
17,animal_redfox
26,animal_otherdog
24,animal_redfox
24,animal_other
12,animal_redfox
12,animal_dragon
26,animal_wolf
26,animal_other
33,animal_hyaena
23,animal_wolf
18,animal_husky
26,animal_otherdog
26,animal_other
26,animal_redfox
26,animal_othercanine
26,animal_other
27,animal_polarbear
22,animal_wolf
20,animal_otherfox
24,animal_snowleopard
21,animal_husky
27,animal_othercanine
18,animal_wolf
27,animal_otherdog
26,animal_otherfox
20,animal_domesticcat
20,animal_raccoon
25,animal_husky
22,animal_wolf
22,animal_arcticfox
22,animal_domesticcat
26,animal_wolf
20,animal_wolf
20,animal_otherdog
19,animal_other
19,animal_bat
21,animal_otherdog
22,animal_bat
22,animal_rabbit
52,animal_cheetah
21,animal_kitsune
21,animal_otherfox
31,animal_other
20,animal_redfox
52,animal_cheetah
21,animal_wolf
21,animal_otherdog
21,animal_dinosaur
21,animal_other
26,animal_domesticcat
24,animal_wolf
24,animal_germanshepherd
24,animal_husky
31,animal_riverotter
31,animal_wolf
20,animal_wolf
20,animal_snowleopard
20,animal_tiger
20,animal_leopard
20,animal_other
20,animal_hyaena
32,animal_otherdog
27,animal_othercanine
27,animal_horse
18,animal_wolf
18,animal_redfox
28,animal_arcticfox
31,animal_germanshepherd
18,animal_riverotter
18,animal_domesticcat
21,animal_snowleopard
21,animal_other
18,animal_redfox
23,animal_arcticfox
23,animal_pandabear
41,animal_husky
35,animal_cheetah
33,animal_wolf
20,animal_wolf
20,animal_deer
20,animal_other
26,animal_wolf
26,animal_domesticcat
22,animal_tiger
22,animal_domesticcat
22,animal_dragon
26,animal_snowleopard
23,animal_wolf
34,animal_leopard
22,animal_badger
22,animal_kangaroo
19,animal_wolf
27,animal_lion
28,animal_husky
19,animal_wolf
19,animal_redfox
19,animal_dragon
24,animal_wolf
22,animal_panther
20,animal_redfox
28,animal_wolf
28,animal_germanshepherd
28,animal_otherdog
28,animal_othercanine
26,animal_rat
26,animal_other
41,animal_wolf
24,animal_other
24,animal_raven
24,animal_otherbird
25,animal_otherungulate
24,animal_otherfeline
24,animal_other
21,animal_otherfox
31,animal_other
18,animal_tiger
31,animal_kitsune
32,animal_panther
20,animal_otherfox
24,animal_otherfeline
53,animal_otherdog
23,animal_wolf
23,animal_greyfox
23,animal_other
26,animal_leopard
34,animal_kitsune
23,animal_wolf
23,animal_othercanine
23,animal_other
17,animal_other
17,animal_griffin
37,animal_dragon
18,animal_other
23,animal_kitsune
23,animal_deer
24,animal_wolf
24,animal_other
31,animal_tiger
31,animal_dragon
20,animal_wolf
23,animal_cheetah
23,animal_rabbit
23,animal_wolf
21,animal_redfox
23,animal_otherbird
23,animal_arcticfox
31,animal_otherungulate
31,animal_other
21,animal_domesticcat
52,animal_tiger
23,animal_otherdog
23,animal_othercanine
23,animal_redpanda
23,animal_other
27,animal_other
26,animal_wolf
26,animal_husky
22,animal_other
25,animal_othercanine
19,animal_jackal
19,animal_other
19,animal_raptor
19,animal_otherbird
19,animal_hyaena
19,animal_bat
29,animal_germanshepherd
15,animal_lion
15,animal_other
15,animal_kangaroo
15,animal_bat
22,animal_wolf
22,animal_leopard
22,animal_snowleopard
22,animal_panther
22,animal_riverotter
22,animal_rabbit
34,animal_panther
34,animal_cheetah
34,animal_bat
29,animal_tiger
29,animal_cougar
42,animal_snowleopard
42,animal_other
48,animal_other
26,animal_dragon
26,animal_other
24,animal_other
24,animal_dragon
20,animal_wolf
31,animal_other
23,animal_wolf
23,animal_arcticfox
51,animal_other
30,animal_grizzlybear
30,animal_polarbear
24,animal_domesticcat
27,animal_lion
26,animal_cheetah
24,animal_raptor
25,animal_wolf
20,animal_otherreptile
20,animal_other
25,animal_dragon
26,animal_dragon
29,animal_skunk
18,animal_otherfox
18,animal_domesticcat
18,animal_rabbit
18,animal_bat
23,animal_domesticcat
32,animal_othercanine
32,animal_domesticcat
32,animal_dragon
28,animal_otherfeline
28,animal_mouse
27,animal_redfox
27,animal_raptor
27,animal_griffin
35,animal_other
27,animal_wolf
27,animal_redfox
27,animal_coyote
27,animal_husky
27,animal_collie
54,animal_coyote
54,animal_dragon
54,animal_other
22,animal_deer
28,animal_collie
28,animal_otherdog
28,animal_lizard
28,animal_redpanda
28,animal_deer
28,animal_other
26,animal_otherdog
26,animal_otherfeline
32,animal_other
18,animal_domesticcat
18,animal_dragon
18,animal_griffin
30,animal_deer
31,animal_redfox
31,animal_bat
19,animal_arcticfox
31,animal_kitsune
31,animal_griffin
24,animal_hyaena
31,animal_wolf
31,animal_germanshepherd
31,animal_tiger
31,animal_raccoon
31,animal_other
27,animal_dragon
19,animal_otherdog
37,animal_dragon
23,animal_otherdog
29,animal_dragon
26,animal_dragon
34,animal_griffin
21,animal_wolf
41,animal_cheetah
41,animal_raven
25,animal_otherfox
24,animal_domesticcat
19,animal_other
35,animal_dragon
23,animal_otherdog
24,animal_wolf
24,animal_kitsune
24,animal_other
25,animal_wolf
25,animal_raven
61,animal_redfox
61,animal_tiger
61,animal_raccoon
61,animal_brownbear
61,animal_polarbear
61,animal_other
18,animal_otherbird
24,animal_tiger
23,animal_redfox
23,animal_raccoon
11,animal_husky
23,animal_otherfeline
23,animal_griffin
19,animal_wolf
20,animal_domesticcat
20,animal_rabbit
22,animal_redfox
24,animal_hyaena
21,animal_raven
17,animal_pandabear
20,animal_dinosaur
34,animal_wolf
34,animal_otherfeline
34,animal_dragon
37,animal_kitsune
23,animal_dragon
26,animal_otherdog
26,animal_deer
20,animal_wolf
23,animal_collie
28,animal_other
19,animal_wolf
19,animal_kitsune
19,animal_tiger
19,animal_other
21,animal_otherdog
30,animal_wolf
18,animal_dragon
18,animal_otherreptile
18,animal_other
20,animal_wolf
24,animal_othermustelid
37,animal_kitsune
20,animal_skunk
19,animal_wolf
21,animal_wolf
21,animal_coyote
21,animal_jackal
21,animal_tiger
21,animal_other
19,animal_wolf
19,animal_otherfox
19,animal_dragon
19,animal_other
24,animal_wolf
29,animal_mouse
24,animal_wolf
24,animal_otherfox
24,animal_othermustelid
23,animal_redfox
30,animal_husky
30,animal_dragon
30,animal_snowleopard
36,animal_otherdog
19,animal_wolf
30,animal_kitsune
24,animal_wolf
98,animal_redfox
98,animal_collie
98,animal_dinosaur
98,animal_skunk
98,animal_deer
98,animal_raven
98,animal_otherbird
98,animal_rabbit
98,animal_hyaena
30,animal_redfox
30,animal_kitsune
30,animal_husky
19,animal_wolf
21,animal_tiger
21,animal_otherfeline
24,animal_mouse
22,animal_other
23,animal_dragon
26,animal_tiger
26,animal_domesticcat
21,animal_raven
22,animal_hyaena
28,animal_other
28,animal_wolf
22,animal_wolf
22,animal_dragon
26,animal_kitsune
26,animal_squirrel
24,animal_wolf
24,animal_otherfox
24,animal_othermustelid
26,animal_squirrel
26,animal_dragon
30,animal_other
30,animal_lion
30,animal_other
29,animal_other
36,animal_other
24,animal_wolf
24,animal_rabbit
21,animal_otherdog
30,animal_kitsune
30,animal_dragon
29,animal_wolf
29,animal_dragon
29,animal_griffin
22,animal_jackal
22,animal_deer
21,animal_dragon
22,animal_dragon
26,animal_skunk
23,animal_collie
28,animal_redfox
19,animal_wolf
19,animal_kitsune
19,animal_husky
19,animal_lion
19,animal_cheetah
19,animal_domesticcat
19,animal_other
24,animal_kitsune
24,animal_dragon
19,animal_redpanda
32,animal_dragon
32,animal_dinosaur
32,animal_cheetah
22,animal_wolf
22,animal_otherdog
39,animal_other
24,animal_lion
24,animal_other
24,animal_lion
24,animal_other
30,animal_other
28,animal_other
28,animal_bat
24,animal_otherdog
21,animal_snowleopard
24,animal_otherdog
20,animal_horse
21,animal_wolf
21,animal_germanshepherd
21,animal_tiger
21,animal_deer
21,animal_raptor
25,animal_wolf
25,animal_redfox
25,animal_leopard
31,animal_cheetah
31,animal_dragon
31,animal_otherbird
22,animal_domesticcat
22,animal_otherfeline
22,animal_other
23,animal_dragon
31,animal_redfox
31,animal_greyfox
31,animal_kitsune
31,animal_seaotter
31,animal_raven
32,animal_other
19,animal_husky
19,animal_domesticcat
27,animal_redfox
27,animal_tiger
27,animal_wolf
25,animal_wolf
26,animal_domesticcat
24,animal_mouse
30,animal_wolf
26,animal_dragon
26,animal_bat
22,animal_kitsune
30,animal_bat
19,animal_tiger
18,animal_redfox
27,animal_othercanine
27,animal_otherfeline
27,animal_other
27,animal_othermarsupial
24,animal_wolf
24,animal_redfox
24,animal_arcticfox
24,animal_husky
24,animal_otherdog
24,animal_dragon
19,animal_dragon
24,animal_domesticcat
17,animal_wolf
23,animal_otherfox
24,animal_otherfeline
28,animal_lizard
28,animal_otherbird
30,animal_cheetah
29,animal_wolf
29,animal_otherbird
21,animal_wolf
21,animal_husky
21,animal_seaotter
23,animal_cheetah
23,animal_riverotter
30,animal_redfox
24,animal_lizard
29,animal_otherfeline
29,animal_other
26,animal_wolf
26,animal_domesticcat
26,animal_dragon
26,animal_other
24,animal_wolf
24,animal_otherungulate
27,animal_kangaroo
27,animal_hyaena
20,animal_domesticcat
45,animal_wolf
23,animal_otherfox
23,animal_domesticcat
23,animal_domesticcat
23,animal_horse
21,animal_wolf
21,animal_domesticcat
25,animal_domesticcat
27,animal_cougar
27,animal_dragon
23,animal_leopard
30,animal_germanshepherd
30,animal_husky
17,animal_redfox
20,animal_wolf
20,animal_other
21,animal_redfox
21,animal_lion
21,animal_domesticcat
19,animal_wolf
19,animal_otherfox
22,animal_otherfeline
18,animal_coyote
17,animal_domesticcat
21,animal_wolf
21,animal_husky
27,animal_rat
34,animal_wolf
34,animal_other
40,animal_wolf
40,animal_dragon
40,animal_otherbird
21,animal_dragon
21,animal_other
22,animal_kitsune
22,animal_lion
22,animal_rabbit
29,animal_riverotter
17,animal_redfox
17,animal_greyfox
24,animal_redfox
22,animal_wolf
22,animal_otherfox
22,animal_dragon
23,animal_collie
23,animal_otherdog
30,animal_otherfox
30,animal_deer
37,animal_wolf
37,animal_dragon
25,animal_otherfeline
25,animal_other
24,animal_othercanine
23,animal_other
30,animal_hyaena
20,animal_othercanine
20,animal_other
23,animal_other
21,animal_wolf
21,animal_redfox
21,animal_arcticfox
21,animal_dragon
21,animal_lizard
21,animal_dinosaur
21,animal_redpanda
21,animal_deer
21,animal_other
19,animal_deer
19,animal_otherbird
20,animal_otherdog
20,animal_domesticcat
20,animal_riverotter
20,animal_other
56,animal_otherbear
17,animal_coyote
33,animal_domesticcat
33,animal_raptor
33,animal_griffin
26,animal_domesticcat
24,animal_dragon
24,animal_other
24,animal_otherbird
26,animal_redpanda
26,animal_squirrel
29,animal_leopard
29,animal_otherreptile
